gene_id	gene_name	ProteinCoding	Pseudogene	lincRNA	ASDTADAFDR03	WillseyUnion	BE	PSD	DDD	CHD8Common	FMRPDarnell	LOEUF37
ENSG00000216518.1	EEF1GP6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216519.2	ENSG00000216519	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216523.1	ENSG00000216523	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216548.2	ENSG00000216548	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216560.4	LINC00955	0	0	1	0	0	0	0	0	0	0	0
ENSG00000216588.9	IGSF23	1	0	0	0	0	0	0	0	0	0	0
ENSG00000216613.2	ENSG00000216613	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216616.1	ENSG00000216616	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216621.8	ENSG00000216621	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216624.3	GAPDHP72	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216629.1	OR2W4P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216636.1	RPL7P25	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216639.1	ENSG00000216639	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216642.1	ENSG00000216642	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216649.5	GAGE12E	1	0	0	0	0	0	0	0	0	0	0
ENSG00000216657.1	GLRX3P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216663.3	ENSG00000216663	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216671.6	CCNYL3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216676.2	RPL8P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216687.2	ENSG00000216687	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216708.1	CIR1P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216710.1	COX6A1P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216713.1	MTND4P13	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216718.7	ENSG00000216718	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216721.3	ENSG00000216721	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216723.1	NUDT19P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216740.2	ANXA2P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216753.3	HMGA1P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216754.2	ENSG00000216754	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216762.1	VN1R13P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216775.4	ENSG00000216775	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216777.1	PRRC2CP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216781.2	ENSG00000216781	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216802.1	ENSG00000216802	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216809.1	ENSG00000216809	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216811.2	ENSG00000216811	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216813.1	ENSG00000216813	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216817.1	R3HDM2P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216819.1	TUBB2BP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216824.2	ZNF736P10Y	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216829.6	FGF7P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216835.3	RBMXP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216844.1	ENSG00000216844	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216853.1	MTCYBP36	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216854.2	RPL17P26	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216859.1	DHFRP5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216863.10	LY86-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000216866.5	RPS2P55	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216867.2	RPL22P12	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216895.9	ENSG00000216895	0	0	1	0	0	0	0	0	0	0	0
ENSG00000216901.1	ZNF603P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216902.3	ENSG00000216902	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216904.2	SOCS5P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216906.2	ENSG00000216906	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216913.2	ENSG00000216913	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216915.2	GPR89P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216917.2	ENSG00000216917	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216921.9	FAM240C	1	0	0	0	0	0	0	0	0	0	0
ENSG00000216937.13	CCDC7	1	0	0	0	0	1	0	0	0	0	0
ENSG00000216938.3	RPL7P58	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216966.1	ENSG00000216966	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216977.1	RPL21P65	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216990.2	HSPD1P10	0	1	0	0	0	0	0	0	0	0	0
ENSG00000216998.1	CYP2AC1P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217004.1	ENSG00000217004	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217026.3	RPL10P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217027.1	TPT1P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217030.1	ENSG00000217030	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217041.1	ENSG00000217041	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217044.1	MTCO3P31	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217060.1	ENSG00000217060	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217067.2	ENSG00000217067	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217078.1	ENSG00000217078	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217083.1	MTCO2P33	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217085.2	HMGB3P19	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217089.1	RPS29P13	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217094.2	PPIAP31	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217120.1	ENSG00000217120	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217128.13	FNIP1	1	0	0	0	0	0	0	0	0	0	1
ENSG00000217130.1	ENSG00000217130	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217135.2	ENSG00000217135	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217139.2	ENSG00000217139	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217159.2	LARP1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217160.2	MTCO2P31	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217165.1	ANKRD18EP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217169.2	MTHFD2P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217178.1	FAM136FP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217179.1	MTCYBP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217181.1	ENSG00000217181	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217195.1	ENSG00000217195	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217227.1	TFGP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217228.1	GSTA12P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217231.2	ENSG00000217231	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217236.2	SP9	1	0	0	0	0	1	0	0	0	0	1
ENSG00000217239.3	ENSG00000217239	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217241.1	CBX3P9	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217261.4	POM121L4P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217268.1	TXNP7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217272.1	RAB1AP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217275.2	ENSG00000217275	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217289.3	ENSG00000217289	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217314.2	UQCRFS1P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217315.1	OR2W2P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217325.2	PRELID1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217327.3	RPS7P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217330.1	SSXP10	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217331.1	ENSG00000217331	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217334.1	ENSG00000217334	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217372.2	TUBB4BP7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217377.1	AK4P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217379.2	ENSG00000217379	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217385.1	PSMC1P11	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217404.2	RPS4XP9	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217408.2	PRELID1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217414.2	DDX18P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217416.4	ISCA1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217442.4	SYCE3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000217447.1	ENSG00000217447	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217455.8	ENSG00000217455	0	0	1	0	0	0	0	0	0	0	0
ENSG00000217477.2	ENSG00000217477	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217482.2	HMGB1P17	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217483.1	ENSG00000217483	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217488.2	ENSG00000217488	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217495.2	ENSG00000217495	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217512.1	ENSG00000217512	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217514.1	ENSG00000217514	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217527.1	RPS16P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217539.2	IQCB2P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217555.13	CKLF	1	0	0	0	0	1	0	0	0	0	0
ENSG00000217557.1	ENSG00000217557	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217566.2	TDGF1P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217576.7	ENSG00000217576	0	0	1	0	0	0	0	0	0	0	0
ENSG00000217585.1	MDH1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217612.2	ENSG00000217612	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217624.2	YWHAZP10	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217631.1	ENSG00000217631	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217643.1	PTGES3P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217644.5	ENSG00000217644	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217646.1	H2BC16P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217648.1	ENSG00000217648	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217653.1	PIMREGP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217680.1	UBE2V1P15	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217684.2	RPS3AP24	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217686.2	NUS1P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217702.3	ENSG00000217702	0	0	1	0	0	0	0	0	0	0	0
ENSG00000217707.2	SERPINB8P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217716.3	RPS10P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217718.1	NDUFB4P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217733.2	CCT7P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217746.1	ENSG00000217746	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217767.2	NDUFAB1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217769.4	ENSG00000217769	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217770.1	FEM1AP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217776.1	ENSG00000217776	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217783.2	LDHAL6FP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217786.1	ENSG00000217786	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217791.4	ASS1P9	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217801.11	ENSG00000217801	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217805.2	ENSG00000217805	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217809.1	FAT1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217811.1	HNRNPDP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217824.1	SNRPEP6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217825.2	ENSG00000217825	0	0	1	0	0	0	0	0	0	0	0
ENSG00000217835.3	RBMXP5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217862.2	H4C10P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217874.2	OR4F7P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217878.2	ENSG00000217878	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217889.3	KRT18P48	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217896.2	ZNF839P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217897.2	HSPE1P8	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217929.4	CICP18	0	1	0	0	0	0	0	0	0	0	0
ENSG00000217930.8	PAM16	1	0	0	0	0	1	1	0	0	0	0
ENSG00000217950.4	NOC2LP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218014.1	KRT19P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218016.2	ZKSCAN8P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218018.4	RBM38-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218020.3	THAP12P5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218027.2	ENSG00000218027	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218029.3	ENSG00000218029	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218048.2	ENSG00000218048	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218049.1	RPL31P33	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218052.6	ADAMTS7P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218069.2	RSL24D1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218073.1	ENSG00000218073	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218089.1	DNAJA1P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218107.1	ENSG00000218107	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218109.6	KIRREL3-AS3	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218125.1	ENSG00000218125	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218143.2	ERHP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218153.2	KRT18P22	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218173.1	ENSG00000218173	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218175.2	ENSG00000218175	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218180.2	SLC25A5P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218186.2	KRT8P43	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218187.2	ENSG00000218187	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218189.4	POM121L14P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218194.1	HLFP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218198.3	RPS20P32	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218208.1	RPS27AP11	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218213.1	FTH1P26	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218226.1	TATDN2P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218227.3	ENSG00000218227	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218233.1	NEPNP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218261.1	RPA3P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218265.1	RPS4XP7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218274.2	ENSG00000218274	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218281.1	H2AC9P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218283.2	MORF4L1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218300.1	RPL22P14	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218305.5	CDC14C	1	0	0	0	0	0	0	0	0	0	0
ENSG00000218313.1	ENSG00000218313	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218336.9	TENM3	1	0	0	0	0	0	0	0	0	0	1
ENSG00000218337.1	ENSG00000218337	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218347.2	HNRNPA1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218350.1	LYPLA1P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218351.2	RPS3AP23	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218357.3	LINC01644	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218358.3	RAET1K	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218359.1	SUMO2P13	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218363.1	SLC25A20P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218410.1	ENSG00000218410	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218416.4	ENSG00000218416	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218418.2	ENSG00000218418	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218424.2	NDUFS5P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218426.5	ENSG00000218426	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218428.1	NIP7P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218454.2	HNRNPA1P19	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218459.1	RPS27P15	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218472.2	ENSG00000218472	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218475.2	ACTG1P18	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218476.2	ENSG00000218476	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218483.1	ENSG00000218483	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218490.1	FCF1P10	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218499.1	ENSG00000218499	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218502.3	H2AZP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218510.9	LINC00339	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218512.2	SPTLC1P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218520.5	ENSG00000218520	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218521.1	ENSG00000218521	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218536.1	ENSG00000218536	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218537.1	MIF-AS1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218549.2	OR4K12P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218561.1	ENSG00000218561	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218565.2	ENSG00000218565	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218574.1	HNRNPA1P37	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218577.1	ENSG00000218577	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218582.2	GAPDHP63	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218586.3	ENSG00000218586	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218596.2	ENSG00000218596	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218617.1	ENSG00000218617	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218631.1	ENSG00000218631	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218632.3	RPL7P28	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218643.2	RPL5P20	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218672.1	ENSG00000218672	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218676.1	BRD7P4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218682.1	ENSG00000218682	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218689.2	RPL5P21	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218690.2	H2AC10P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218698.1	ST13P16	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218713.1	ENSG00000218713	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218716.1	RPL12P23	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218725.2	B3GALNT2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218728.3	KRT18P44	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218730.1	ENSG00000218730	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218732.1	ENSG00000218732	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218739.10	CEBPZOS	1	0	0	0	0	0	0	0	0	0	0
ENSG00000218748.1	DBIP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218749.1	ENSG00000218749	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218754.4	RPL18AP8	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218757.1	ENSG00000218757	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218766.1	ENSG00000218766	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218772.2	FAM8A6P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218776.4	MTATP6P31	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218792.2	HSPD1P16	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218793.1	ENSG00000218793	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218803.1	GSTM2P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218806.2	ENSG00000218806	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218809.1	ENSG00000218809	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218813.1	ENSG00000218813	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218819.6	TDRD15	1	0	0	0	0	0	0	0	0	0	0
ENSG00000218823.2	PAPOLB	1	0	0	0	0	1	0	0	0	0	0
ENSG00000218834.1	ENSG00000218834	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218839.5	FAM138C	0	0	1	0	0	0	0	0	0	0	0
ENSG00000218857.1	ENSG00000218857	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218868.1	CNN3P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218870.1	SLC25A6P6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218872.1	ENSG00000218872	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218890.1	NUFIP1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218891.5	ZNF579	1	0	0	0	0	1	0	0	1	0	0
ENSG00000218893.1	SUMO2P12	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218896.1	TUBB8P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218902.3	PTMAP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218965.1	NACAP7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218976.2	IMPDH1P9	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218980.2	FTH1P15	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218986.1	ENSG00000218986	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218991.1	CCNG1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000218996.1	ARL4AP5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219023.1	ENSG00000219023	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219027.2	RPS3AP2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219039.2	ENSG00000219039	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219061.4	TRIM51FP	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219073.8	CELA3B	1	0	0	0	0	0	0	0	0	0	0
ENSG00000219074.1	SOD1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219085.1	NPM1P37	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219087.2	MTND4LP19	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219088.1	ENSG00000219088	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219095.1	DHFRP6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219102.3	HNRNPA3P12	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219133.2	ENSG00000219133	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219135.1	RPL23AP48	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219139.1	TYMSP1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219146.1	RPS4XP8	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219149.4	PPIAP87	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219150.2	ENSG00000219150	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219159.4	ENSG00000219159	0	0	1	0	0	0	0	0	0	0	0
ENSG00000219163.2	HMGB1P20	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219186.2	FTH1P19	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219188.1	CACYBPP3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219190.1	ENSG00000219190	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219200.12	RNASEK	1	0	0	0	0	1	0	0	0	0	0
ENSG00000219201.4	ENSG00000219201	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219222.1	RPL12P47	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219240.2	ENSG00000219240	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219249.2	AMZ2P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219253.1	RPS6P7	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219257.2	NPM1P38	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219262.1	OR2E1P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219273.1	ENSG00000219273	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219274.1	RPS20P2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219280.1	VN1R8P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219284.2	ENSG00000219284	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219294.6	PIP5K1P1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219297.1	MRPL42P3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219298.1	ENSG00000219298	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219302.2	ENSG00000219302	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219314.1	ENSG00000219314	0	1	0	0	0	0	0	0	0	0	0
ENSG00000219329.1	ENSG00000219329	0	1	0	0	0	0	0	0	0	0	0
